,Filename,Category,ExecutedLines,Code_Indices
50,checkpoint-synchronization,Concurrency_prepared,"[15, 16, 17, 18, '(', 19, 3, 4, 5, 20, 3, 4, 5, 21, 3, 4, 5, 22, 6, 7, 6, 7, 6, 7, 9, 10, 11, 9, 10, 11, 9, 10, 11, 12, 23, 12, 24, 12, ')']","def worker(workernum, barrier): # 1
# 2
sleeptime = random.random() # 3
print('Starting worker '+str(workernum)+"" task 1, sleeptime=""+str(sleeptime)) # 4
time.sleep(sleeptime) # 5
print('Exiting worker'+str(workernum)) # 6
barrier.wait() # 7
# 8
sleeptime = random.random() # 9
print('Starting worker '+str(workernum)+"" task 2, sleeptime=""+str(sleeptime)) # 10
time.sleep(sleeptime) # 11
print('Exiting worker'+str(workernum)) # 12
# 13
if __name__ == ""__main__"": # 14
barrier = threading.Barrier(3) # 15
w1 = threading.Thread(target=worker, args=(1,barrier)) # 16
w2 = threading.Thread(target=worker, args=(2,barrier)) # 17
w3 = threading.Thread(target=worker, args=(3,barrier)) # 18
w1.start() # 19
w2.start() # 20
w3.start() # 21
w1.join() # 22
w2.join() # 23
w3.join() # 24"
51,checkpoint-synchronization,Concurrency_prepared,"[16, 17, 18, 19, '(', 20, 3, 4, 5, 22, 3, 4, 5, 23, 3, 4, 5, 25, 6, 7, 6, 7, 6, 7, 9, 10, 11, 9, 10, 11, 9, 10, 11, 12, 12, 26, 12, 27, ')']","def worker(workernum, barrier): # 1
# 2
sleeptime = random.random() # 3
print('Starting worker '+str(workernum)+"" task 1, sleeptime=""+str(sleeptime)) # 4
time.sleep(sleeptime) # 5
print('Exiting worker'+str(workernum)) # 6
barrier.wait() # 7
# 8
sleeptime = random.random() # 9
print('Starting worker '+str(workernum)+"" task 2, sleeptime=""+str(sleeptime)) # 10
time.sleep(sleeptime) # 11
print('Exiting worker'+str(workernum)) # 12
# 13
# 14
if __name__ == ""__main__"": # 15
barrier = threading.Barrier(3) # 16
w1 = threading.Thread(target=worker, args=((4,barrier))) # 17
w2 = threading.Thread(target=worker, args=((5,barrier))) # 18
w3 = threading.Thread(target=worker, args=((6,barrier))) # 19
w1.start() # 20
# 21
w2.start() # 22
w3.start() # 23
# 24
w1.join() # 25
w2.join() # 26
w3.join() # 27"
52,checkpoint-synchronization,Concurrency_prepared,"[16, 17, 18, 19, 20, '(', 21, 3, 4, 5, 23, 3, 4, 5, 24, 3, 4, 5, 25, 3, 4, 5, 27, 6, 7, 6, 7, 6, 7, 6, 7, 9, 10, 11, 9, 10, 11, 9, 10, 11, 9, 10, 11, 12, 12, 12, 12, 28, 29, 30, ')']","def worker(workernum, barrier): # 1
# 2
sleeptime = random.random() # 3
print('Starting worker '+str(workernum)+"" task 1, sleeptime=""+str(sleeptime)) # 4
time.sleep(sleeptime) # 5
print('Exiting worker'+str(workernum)) # 6
barrier.wait() # 7
# 8
sleeptime = random.random() # 9
print('Starting worker '+str(workernum)+"" task 2, sleeptime=""+str(sleeptime)) # 10
time.sleep(sleeptime) # 11
print('Exiting worker'+str(workernum)) # 12
# 13
# 14
if __name__ == ""__main__"": # 15
barrier = threading.Barrier(4) # 16
w1 = threading.Thread(target=worker, args=((7,barrier))) # 17
w2 = threading.Thread(target=worker, args=((8,barrier))) # 18
w3 = threading.Thread(target=worker, args=((9,barrier))) # 19
w4 = threading.Thread(target=worker, args=((10,barrier))) # 20
w1.start() # 21
# 22
w2.start() # 23
w3.start() # 24
w4.start() # 25
# 26
w1.join() # 27
w2.join() # 28
w3.join() # 29
w4.join() # 30"
53,checkpoint-synchronization,Concurrency_prepared,"[16, 17, 18, 19, 20, 21, '(', 22, 3, 4, 5, 24, 3, 4, 5, 25, 3, 4, 5, 26, 3, 4, 5, 27, 3, 4, 5, 29, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 9, 10, 11, 9, 10, 11, 9, 10, 11, 9, 10, 11, 9, 10, 11, 12, 30, 12, 12, 12, 12, 31, 32, 33, ')']","def worker(workernum, barrier): # 1
# 2
sleeptime = random.random() # 3
print('Starting worker '+str(workernum)+"" task 1, sleeptime=""+str(sleeptime)) # 4
time.sleep(sleeptime) # 5
print('Exiting worker'+str(workernum)) # 6
barrier.wait() # 7
# 8
sleeptime = random.random() # 9
print('Starting worker '+str(workernum)+"" task 2, sleeptime=""+str(sleeptime)) # 10
time.sleep(sleeptime) # 11
print('Exiting worker'+str(workernum)) # 12
# 13
# 14
if __name__ == ""__main__"": # 15
barrier = threading.Barrier(5) # 16
w1 = threading.Thread(target=worker, args=((10,barrier))) # 17
w2 = threading.Thread(target=worker, args=((11,barrier))) # 18
w3 = threading.Thread(target=worker, args=((12,barrier))) # 19
w4 = threading.Thread(target=worker, args=((13,barrier))) # 20
w5 = threading.Thread(target=worker, args=((14,barrier))) # 21
w1.start() # 22
# 23
w2.start() # 24
w3.start() # 25
w4.start() # 26
w5.start() # 27
# 28
w1.join() # 29
w2.join() # 30
w3.join() # 31
w4.join() # 32
w5.join() # 33"
54,checkpoint-synchronization,Concurrency_prepared,"[16, 17, 18, 19, 20, 21, 22, '(', 23, 3, 4, 5, 25, 3, 4, 5, 26, 3, 4, 5, 27, 3, 4, 5, 28, 3, 4, 5, 29, 3, 4, 5, 30, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 9, 10, 11, 9, 10, 11, 9, 10, 11, 9, 10, 11, 9, 10, 11, 9, 10, 11, 12, 12, 12, 31, 12, 32, 12, 33, 34, 35, 12, ')']","def worker(workernum, barrier): # 1
# 2
sleeptime = random.random() # 3
print('Starting worker '+str(workernum)+"" task 1, sleeptime=""+str(sleeptime)) # 4
time.sleep(sleeptime) # 5
print('Exiting worker'+str(workernum)) # 6
barrier.wait() # 7
# 8
sleeptime = random.random() # 9
print('Starting worker '+str(workernum)+"" task 2, sleeptime=""+str(sleeptime)) # 10
time.sleep(sleeptime) # 11
print('Exiting worker'+str(workernum)) # 12
# 13
# 14
if __name__ == ""__main__"": # 15
barrier = threading.Barrier(6) # 16
w1 = threading.Thread(target=worker, args=((13,barrier))) # 17
w2 = threading.Thread(target=worker, args=((14,barrier))) # 18
w3 = threading.Thread(target=worker, args=((15,barrier))) # 19
w4 = threading.Thread(target=worker, args=((16,barrier))) # 20
w5 = threading.Thread(target=worker, args=((17,barrier))) # 21
w6 = threading.Thread(target=worker, args=((18,barrier))) # 22
w1.start() # 23
# 24
w2.start() # 25
w3.start() # 26
w4.start() # 27
w5.start() # 28
w6.start() # 29
w1.join() # 30
w2.join() # 31
w3.join() # 32
w4.join() # 33
w5.join() # 34
w6.join() # 35"
55,concurrent-computing-1,Concurrency_prepared,"[12, 2, 3, 6, '(', 7, 4, 4, ')']","async def main(): # 1
strings = ['Enjoy', 'Rosetta'] # 2
async def print_(string: str) -> None: # 3
print(string) # 4
# 5
coroutines = map(print_, strings) # 6
await asyncio.gather(*coroutines) # 7
# 8
# 9
# 10
if __name__ == '__main__': # 11
asyncio.run(main()) # 12"
56,concurrent-computing-1,Concurrency_prepared,"[10, 2, 3, 5, '(', 6, 4, 4, 4, ')']","async def main(): # 1
strings = ['Enjoy', 'Rosetta', 'Code'] # 2
async def print_(string: str) -> None: # 3
print(string) # 4
coroutines = map(print_, strings) # 5
await asyncio.gather(*coroutines) # 6
# 7
# 8
if __name__ == '__main__': # 9
asyncio.run(main()) # 10"
57,concurrent-computing-1,Concurrency_prepared,"[10, 2, 3, 5, '(', 6, 4, 4, 4, 4, ')']","async def main(): # 1
strings = ['Enjoy', 'Rosetta','Code','A'] # 2
async def print_(string: str) -> None: # 3
print(string) # 4
coroutines = map(print_, strings) # 5
await asyncio.gather(*coroutines) # 6
# 7
# 8
if __name__ == '__main__': # 9
asyncio.run(main()) # 10
# 11"
58,concurrent-computing-1,Concurrency_prepared,"[10, 2, 3, 5, '(', 6, 4, 4, 4, 4, 4, ')']","async def main(): # 1
strings = ['Enjoy', 'Rosetta','Code','Whole','Lot'] # 2
async def print_(string: str) -> None: # 3
print(string) # 4
coroutines = map(print_, strings) # 5
await asyncio.gather(*coroutines) # 6
# 7
# 8
if __name__ == '__main__': # 9
asyncio.run(main()) # 10"
59,concurrent-computing-1,Concurrency_prepared,"[9, 2, 3, 5, '(', 6, 4, 4, 4, 4, 4, 4, 4, ')']","async def main(): # 1
strings = ['Enjoy', 'Rosetta','Code','A','Whole','Lot','!'] # 2
async def print_(string: str) -> None: # 3
print(string) # 4
coroutines = map(print_, strings) # 5
await asyncio.gather(*coroutines) # 6
# 7
if __name__ == '__main__': # 8
asyncio.run(main()) # 9"
60,CountEvenOdd,Concurrency_prepared,"[13, 14, 16, 17, '(', 19, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 21, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 23, ')', 24, 27, 28]","def count_even(numbers, result): # 1
count = sum(1 for num in numbers if num % 2 == 0) # 2
result.append(count) # 3
print(f""Count of even numbers: {count}"") # 4
# 5
# 6
def count_odd(numbers, result): # 7
count = sum(1 for num in numbers if num % 2 != 0) # 8
result.append(count) # 9
print(f""Count of odd numbers: {count}"") # 10
# 11
if __name__ == ""__main__"": # 12
numbers = [11, 22, 33, 44, 55, 66, 77, 88, 99, 100] # 13
result = [] # 14
# 15
even_thread = threading.Thread(target=count_even, args=(numbers, result)) # 16
odd_thread = threading.Thread(target=count_odd, args=(numbers, result)) # 17
# 18
even_thread.start() # 19
# 20
odd_thread.start() # 21
# 22
even_thread.join() # 23
odd_thread.join() # 24
# 25
# 26
total_even, total_odd = result # 27
print(f""Total even: {total_even}, Total odd: {total_odd}"") # 28"
61,CountEvenOdd,Concurrency_prepared,"[13, 14, 16, 17, '(', 19, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 21, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 23, ')', 24, 27, 28]","def count_even(numbers, result): # 1
count = sum(1 for num in numbers if num % 2 == 0) # 2
result.append(count) # 3
print(f""Count of even numbers: {count}"") # 4
# 5
# 6
def count_odd(numbers, result): # 7
count = sum(1 for num in numbers if num % 2 != 0) # 8
result.append(count) # 9
print(f""Count of odd numbers: {count}"") # 10
# 11
if __name__ == ""__main__"": # 12
numbers = [2, 4, 6, 8, 10, 12, 14, 16, 18, 20] # 13
result = [] # 14
# 15
even_thread = threading.Thread(target=count_even, args=(numbers, result)) # 16
odd_thread = threading.Thread(target=count_odd, args=(numbers, result)) # 17
# 18
even_thread.start() # 19
# 20
odd_thread.start() # 21
# 22
even_thread.join() # 23
odd_thread.join() # 24
# 25
# 26
total_even, total_odd = result # 27
print(f""Total even: {total_even}, Total odd: {total_odd}"") # 28"
62,CountEvenOdd,Concurrency_prepared,"[13, 14, 16, 17, 18, '(', 20, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 22, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 23, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 25, 26, ')', 27, 30, 31]","def count_even(numbers, result): # 1
count = sum(1 for num in numbers if num % 2 == 0) # 2
result.append(count) # 3
print(f""Count of even numbers: {count}"") # 4
# 5
# 6
def count_odd(numbers, result): # 7
count = sum(1 for num in numbers if num % 2 != 0) # 8
result.append(count) # 9
print(f""Count of odd numbers: {count}"") # 10
# 11
if __name__ == ""__main__"": # 12
numbers = [1, 3, 5, 7, 9, 11, 13, 15, 17, 19] # 13
result = [] # 14
# 15
even_thread = threading.Thread(target=count_even, args=(numbers, result)) # 16
odd_thread = threading.Thread(target=count_odd, args=(numbers, result)) # 17
even_thread2 = threading.Thread(target=count_even, args=(numbers, result)) # 18
# 19
even_thread.start() # 20
# 21
odd_thread.start() # 22
even_thread2.start() # 23
# 24
even_thread.join() # 25
odd_thread.join() # 26
even_thread2.join() # 27
# 28
# 29
total_even, total_odd, _ = result # 30
print(f""Total even: {total_even}, Total odd: {total_odd}"") # 31"
63,CountEvenOdd,Concurrency_prepared,"[16, 17, 19, 20, 21, 22, '(', 24, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 7, 26, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 12, 13, 27, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 7, 28, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 12, 13, 30, 31, 32, ')', 33, 37, 38]","import threading # 1
# 2
# 3
def count_even(numbers, result): # 4
count = sum(1 for num in numbers if num % 2 == 0) # 5
result.append(count) # 6
print(f""Count of even numbers: {count}"") # 7
# 8
# 9
def count_odd(numbers, result): # 10
count = sum(1 for num in numbers if num % 2 != 0) # 11
result.append(count) # 12
print(f""Count of odd numbers: {count}"") # 13
# 14
if __name__ == ""__main__"": # 15
numbers = [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12] # 16
result = [] # 17
# 18
even_thread = threading.Thread(target=count_even, args=(numbers, result)) # 19
odd_thread = threading.Thread(target=count_odd, args=(numbers, result)) # 20
even_thread2 = threading.Thread(target=count_even, args=(numbers, result)) # 21
odd_thread2 = threading.Thread(target=count_odd, args=(numbers, result)) # 22
# 23
even_thread.start() # 24
# 25
odd_thread.start() # 26
even_thread2.start() # 27
odd_thread2.start() # 28
# 29
even_thread.join() # 30
odd_thread.join() # 31
even_thread2.join() # 32
odd_thread2.join() # 33
# 34
# 35
# 36
total_even, total_odd, _, _ = result # 37
print(f""Total even: {total_even}, Total odd: {total_odd}"") # 38"
64,CountEvenOdd,Concurrency_prepared,"[13, 14, 16, 17, 18, 19, '(', 21, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 23, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 24, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 25, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 27, 28, 29, ')', 30, 34, 35]","def count_even(numbers, result): # 1
count = sum(1 for num in numbers if num % 2 == 0) # 2
result.append(count) # 3
print(f""Count of even numbers: {count}"") # 4
# 5
# 6
def count_odd(numbers, result): # 7
count = sum(1 for num in numbers if num % 2 != 0) # 8
result.append(count) # 9
print(f""Count of odd numbers: {count}"") # 10
# 11
if __name__ == ""__main__"": # 12
numbers = [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9] # 13
result = [] # 14
# 15
even_thread = threading.Thread(target=count_even, args=(numbers, result)) # 16
odd_thread = threading.Thread(target=count_odd, args=(numbers, result)) # 17
even_thread2 = threading.Thread(target=count_even, args=(numbers, result)) # 18
odd_thread2 = threading.Thread(target=count_odd, args=(numbers, result)) # 19
# 20
even_thread.start() # 21
# 22
odd_thread.start() # 23
even_thread2.start() # 24
odd_thread2.start() # 25
# 26
even_thread.join() # 27
odd_thread.join() # 28
even_thread2.join() # 29
odd_thread2.join() # 30
# 31
# 32
# 33
total_even, total_odd, _, _ = result # 34
print(f""Total even: {total_even}, Total odd: {total_odd}"") # 35"
65,determine-if-only-one-instance-is-running,Concurrency_prepared,"[16, 17, 20, '(', 21, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 25, 26, 27, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, ')', 29, 9, 13, 31]","import __main__ # 1
# 2
def isOnlyInstance(): # 3
return os.system(""(( $(ps -ef | grep python | grep '["" + # 4
__main__.__file__[0] + ""]"" + __main__.__file__[1:] + # 5
""' | wc -l) > 1 ))"") != 0 # 6
# 7
def check_instance_periodically(steps, interval=2): # 8
for _ in range(steps): # 9
only_instance = isOnlyInstance() # 10
print(""Is only instance:"", only_instance) # 11
time.sleep(interval) # 12
print(""Finished checking for other instances."") # 13
# 14
if __name__ == ""__main__"": # 15
steps = 5 # 16
interval = 2 # 17
# 18
# 19
checker_thread = threading.Thread(target=check_instance_periodically, args=(steps, interval)) # 20
checker_thread.start() # 21
# 22
# 23
# 24
for i in range(steps): # 25
print(""Main thread doing other work... Step"", i+1) # 26
time.sleep(interval) # 27
# 28
checker_thread.join() # 29
# 30
print(""Main program completed."") # 31"
66,determine-if-only-one-instance-is-running,Concurrency_prepared,"[16, 17, 20, '(', 21, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 25, 26, 27, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, ')', 29, 9, 13, 31]","import __main__ # 1
# 2
def isOnlyInstance(): # 3
return os.system(""(( $(ps -ef | grep python | grep '["" + # 4
__main__.__file__[0] + ""]"" + __main__.__file__[1:] + # 5
""' | wc -l) > 1 ))"") != 0 # 6
# 7
def check_instance_periodically(steps, interval=2): # 8
for _ in range(steps): # 9
only_instance = isOnlyInstance() # 10
print(""Is only instance:"", only_instance) # 11
time.sleep(interval) # 12
print(""Finished checking for other instances."") # 13
# 14
if __name__ == ""__main__"": # 15
steps = 4 # 16
interval = 3 # 17
# 18
# 19
checker_thread = threading.Thread(target=check_instance_periodically, args=(steps, interval)) # 20
checker_thread.start() # 21
# 22
# 23
# 24
for i in range(steps): # 25
print(""Main thread doing other work... Step"", i+1) # 26
time.sleep(interval) # 27
# 28
checker_thread.join() # 29
# 30
print(""Main program completed."") # 31"
67,determine-if-only-one-instance-is-running,Concurrency_prepared,"[16, 17, 20, '(', 21, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 25, 26, 27, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, ')', 29, 9, 13, 31]","import __main__ # 1
# 2
def isOnlyInstance(): # 3
return os.system(""(( $(ps -ef | grep python | grep '["" + # 4
__main__.__file__[0] + ""]"" + __main__.__file__[1:] + # 5
""' | wc -l) > 1 ))"") != 0 # 6
# 7
def check_instance_periodically(steps, interval=2): # 8
for _ in range(steps): # 9
only_instance = isOnlyInstance() # 10
print(""Is only instance:"", only_instance) # 11
time.sleep(interval) # 12
print(""Finished checking for other instances."") # 13
# 14
if __name__ == ""__main__"": # 15
steps = 6 # 16
interval = 3 # 17
# 18
# 19
checker_thread = threading.Thread(target=check_instance_periodically, args=(steps, interval)) # 20
checker_thread.start() # 21
# 22
# 23
# 24
for i in range(steps): # 25
print(""Main thread doing other work... Step"", i+1) # 26
time.sleep(interval) # 27
# 28
checker_thread.join() # 29
# 30
print(""Main program completed."") # 31"
68,determine-if-only-one-instance-is-running,Concurrency_prepared,"[16, 17, 20, '(', 21, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 25, 26, 27, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, 26, 27, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 25, ')', 29, 9, 13, 31]","import __main__, os # 1
# 2
def isOnlyInstance(): # 3
return os.system(""(( $(ps -ef | grep python | grep '["" + # 4
__main__.__file__[0] + ""]"" + __main__.__file__[1:] + # 5
""' | wc -l) > 1 ))"") != 0 # 6
# 7
def check_instance_periodically(steps, interval=2): # 8
for _ in range(steps): # 9
only_instance = isOnlyInstance() # 10
print(""Is only instance:"", only_instance) # 11
time.sleep(interval) # 12
print(""Finished checking for other instances."") # 13
# 14
if __name__ == ""__main__"": # 15
steps = 3 # 16
interval = 3 # 17
# 18
# 19
checker_thread = threading.Thread(target=check_instance_periodically, args=(steps, interval)) # 20
checker_thread.start() # 21
# 22
# 23
# 24
for i in range(steps): # 25
print(""Main thread doing other work... Step"", i+1) # 26
time.sleep(interval) # 27
# 28
checker_thread.join() # 29
# 30
print(""Main program completed."") # 31"
69,determine-if-only-one-instance-is-running,Concurrency_prepared,"[16, 17, 20, '(', 21, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 24, 25, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 28, 29, 30, 6, 4, 11, 12, 6, 4, 11, 12, 28, 29, 30, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 6, 4, 11, 12, 28, 29, 30, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 6, 4, 11, 12, 28, 29, 30, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 6, 4, 11, 12, 28, 29, 30, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 6, 4, 11, 12, 28, 29, 30, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 9, 10, 4, 5, 4, 5, 4, 5, 4, 6, 4, 6, 4, 11, 12, 6, 4, 11, 12, 28, 32, 9, 13, 9, 13, ')', 33, 35]","import __main__, os # 1
# 2
def isOnlyInstance(): # 3
return os.system(""(( $(ps -ef | grep python | grep '["" + # 4
__main__.__file__[0] + ""]"" + __main__.__file__[1:] + # 5
""' | wc -l) > 1 ))"") != 0 # 6
# 7
def check_instance_periodically(steps, interval=2): # 8
for _ in range(steps): # 9
only_instance = isOnlyInstance() # 10
print(""Is only instance:"", only_instance) # 11
time.sleep(interval) # 12
print(""Finished checking for other instances."") # 13
# 14
if __name__ == ""__main__"": # 15
steps = 6 # 16
interval = 6 # 17
# 18
# 19
checker_thread = threading.Thread(target=check_instance_periodically, args=(steps, interval)) # 20
checker_thread.start() # 21
# 22
# 23
checker_thread2 = threading.Thread(target=check_instance_periodically, args=(steps, interval)) # 24
checker_thread2.start() # 25
# 26
# 27
for i in range(steps): # 28
print(""Main thread doing other work... Step"", i+1) # 29
time.sleep(interval) # 30
# 31
checker_thread.join() # 32
checker_thread2.join() # 33
# 34
print(""Main program completed."") # 35"
70,dining-philosophers-1,Concurrency_prepared,"[43, 44, 44, 44, 44, 45, 47, 49, 47, 47, 49, 48, 4, 5, 6, 7, 8, 9, 47, 47, 49, 48, 4, 5, 6, 7, 8, 9, 47, 47, 52, '(', 53, 12, 13, 52, 53, 12, 13, 52, 55, ')', 56, 14, 15, 20, 22, 23, 24, 25, 26, 33, 38, 39, 40, 34, 35, 16, 12, 13, 14, 15, 20, 22, 23, 24, 25, 26, 33, 38, 39, 14, 15, 20, 22, 23, 40, 34, 35, 16, 12, 13, 24, 25, 26, 33, 38, 39, 40, 34, 35, 16, 12, 13, 14, 15, 20, 22, 23, 24, 25, 26, 33, 38, 39, 14, 15, 20, 22, 23, 40, 34, 35, 16, 12, 17, 55, 56, 24, 25, 26, 33, 38, 39, 40, 34, 35, 16, 12, 13, 14, 15, 20, 22, 23, 24, 25, 26, 33, 38, 39, 40, 34, 35, 16, 12, 17, 55, 58]","class Philosopher(threading.Thread): # 1
# 2
def __init__(self, xname, forkOnLeft, forkOnRight, max_steps): # 3
threading.Thread.__init__(self) # 4
self.name = xname # 5
self.forkOnLeft = forkOnLeft # 6
self.forkOnRight = forkOnRight # 7
self.max_steps = max_steps # 8
self.steps_taken = 0 # 9
# 10
def run(self): # 11
while self.steps_taken < self.max_steps: # 12
time.sleep(random.uniform(3, 13)) # 13
print(f'{self.name} is hungry.') # 14
self.dine() # 15
self.steps_taken += 1 # 16
print(f""{self.name} has completed {self.max_steps} dining steps and stops."") # 17
# 18
def dine(self): # 19
fork1, fork2 = self.forkOnLeft, self.forkOnRight # 20
# 21
while True: # 22
fork1.acquire(True) # 23
locked = fork2.acquire(False) # 24
if locked: # 25
break # 26
fork1.release() # 27
print(f'{self.name} swaps forks') # 28
fork1, fork2 = fork2, fork1 # 29
else: # 30
return # 31
# 32
self.dining() # 33
fork2.release() # 34
fork1.release() # 35
# 36
def dining(self): # 37
print(f'{self.name} starts eating ') # 38
time.sleep(random.uniform(1, 10)) # 39
print(f'{self.name} finishes eating and leaves to think.') # 40
# 41
if __name__ == ""__main__"": # 42
philosopherNames = ('Aristotle', 'Kant') # 43
forks = [threading.Lock() for _ in range(len(philosopherNames))] # 44
max_steps = 3 # 45
# 46
philosophers = [ # 47
Philosopher(philosopherNames[i], forks[i % len(philosopherNames)], forks[(i + 1) % len(philosopherNames)], max_steps) # 48
for i in range(len(philosopherNames)) # 49
] # 50
# 51
for p in philosophers: # 52
p.start() # 53
# 54
for p in philosophers: # 55
p.join() # 56
# 57
print(""Test finished."") # 58"
