,Filename,Category,ExecutedLines,Code_Indices
56,Cylinder,OOP_prepared,"[53, 5, 6, 54, 14, 55, 28, 56, 25, 57, 33, 5, 6, 34, 58, 10, 38, 25, 45, 25]","import math # 1
# 2
class Circle: # 3
def __init__(self, radius=1.0, color=""red""): # 4
self._radius = radius # 5
self._color = color # 6
# 7
@property # 8
def radius(self): # 9
return self._radius # 10
# 11
@radius.setter # 12
def radius(self, radius): # 13
self._radius = radius # 14
# 15
@property # 16
def color(self): # 17
return self._color # 18
# 19
@color.setter # 20
def color(self, color): # 21
self._color = color # 22
# 23
def get_area(self): # 24
return self._radius * self._radius * math.pi # 25
# 26
def __str__(self): # 27
return f""Circle[radius={self._radius}, color={self._color}]"" # 28
# 29
# 30
class Cylinder(Circle): # 31
def __init__(self, radius=1.0, height=1.0, color=""red""): # 32
super().__init__(radius, color) # 33
self._height = height # 34
# 35
@property # 36
def height(self): # 37
return self._height # 38
# 39
@height.setter # 40
def height(self, height): # 41
self._height = height # 42
# 43
def get_volume(self): # 44
return self.get_area() * self._height # 45
# 46
def __str__(self): # 47
return f""Cylinder: subclass of {super().__str__()} height={self._height}"" # 48
# 49
# 50
# 51
if __name__ == ""__main__"": # 52
circle2 = Circle(3.0, ""green"") # 53
circle2.radius = 6.0 # 54
print(circle2) # 55
print(f""Area of circle2: {circle2.get_area()}"") # 56
c2 = Cylinder(7.0, 2.0) # 57
print(f""Cylinder: radius={c2.radius} height={c2.height} base area={c2.get_area()} volume={c2.get_volume()}"") # 58"
57,Cylinder,OOP_prepared,"[52, 33, 5, 6, 34, 53, 48, 28, 54, 45, 25]","import math # 1
# 2
class Circle: # 3
def __init__(self, radius=1.0, color=""red""): # 4
self._radius = radius # 5
self._color = color # 6
# 7
@property # 8
def radius(self): # 9
return self._radius # 10
# 11
@radius.setter # 12
def radius(self, radius): # 13
self._radius = radius # 14
# 15
@property # 16
def color(self): # 17
return self._color # 18
# 19
@color.setter # 20
def color(self, color): # 21
self._color = color # 22
# 23
def get_area(self): # 24
return self._radius * self._radius * math.pi # 25
# 26
def __str__(self): # 27
return f""Circle[radius={self._radius}, color={self._color}]"" # 28
# 29
# 30
class Cylinder(Circle): # 31
def __init__(self, radius=1.0, height=1.0, color=""red""): # 32
super().__init__(radius, color) # 33
self._height = height # 34
# 35
@property # 36
def height(self): # 37
return self._height # 38
# 39
@height.setter # 40
def height(self, height): # 41
self._height = height # 42
# 43
def get_volume(self): # 44
return self.get_area() * self._height # 45
# 46
def __str__(self): # 47
return f""Cylinder: subclass of {super().__str__()} height={self._height}"" # 48
# 49
# 50
if __name__ == ""__main__"": # 51
cylinder1 = Cylinder(4.0, 10.0) # 52
print(cylinder1) # 53
print(f""Volume of cylinder1: {cylinder1.get_volume()}"") # 54"
58,Cylinder,OOP_prepared,"[51, 33, 5, 6, 34, 52, 42, 53, 14, 54, 48, 28, 55, 45, 25]","import math # 1
# 2
class Circle: # 3
def __init__(self, radius=1.0, color=""red""): # 4
self._radius = radius # 5
self._color = color # 6
# 7
@property # 8
def radius(self): # 9
return self._radius # 10
# 11
@radius.setter # 12
def radius(self, radius): # 13
self._radius = radius # 14
# 15
@property # 16
def color(self): # 17
return self._color # 18
# 19
@color.setter # 20
def color(self, color): # 21
self._color = color # 22
# 23
def get_area(self): # 24
return self._radius * self._radius * math.pi # 25
# 26
def __str__(self): # 27
return f""Circle[radius={self._radius}, color={self._color}]"" # 28
# 29
# 30
class Cylinder(Circle): # 31
def __init__(self, radius=1.0, height=1.0, color=""red""): # 32
super().__init__(radius, color) # 33
self._height = height # 34
# 35
@property # 36
def height(self): # 37
return self._height # 38
# 39
@height.setter # 40
def height(self, height): # 41
self._height = height # 42
# 43
def get_volume(self): # 44
return self.get_area() * self._height # 45
# 46
def __str__(self): # 47
return f""Cylinder: subclass of {super().__str__()} height={self._height}"" # 48
# 49
if __name__ == ""__main__"": # 50
cylinder3 = Cylinder(2.0, 5.0) # 51
cylinder3.height = 7.0 # 52
cylinder3.radius = 4.0 # 53
print(cylinder3) # 54
print(f""Final Volume of cylinder3: {cylinder3.get_volume()}"") # 55"
59,Cylinder,OOP_prepared,"[53, 33, 5, 6, 34, 54, 10, 38, 25, 45, 25]","import math # 1
# 2
class Circle: # 3
def __init__(self, radius=1.0, color=""red""): # 4
self._radius = radius # 5
self._color = color # 6
# 7
@property # 8
def radius(self): # 9
return self._radius # 10
# 11
@radius.setter # 12
def radius(self, radius): # 13
self._radius = radius # 14
# 15
@property # 16
def color(self): # 17
return self._color # 18
# 19
@color.setter # 20
def color(self, color): # 21
self._color = color # 22
# 23
def get_area(self): # 24
return self._radius * self._radius * math.pi # 25
# 26
def __str__(self): # 27
return f""Circle[radius={self._radius}, color={self._color}]"" # 28
# 29
# 30
class Cylinder(Circle): # 31
def __init__(self, radius=1.0, height=1.0, color=""red""): # 32
super().__init__(radius, color) # 33
self._height = height # 34
# 35
@property # 36
def height(self): # 37
return self._height # 38
# 39
@height.setter # 40
def height(self, height): # 41
self._height = height # 42
# 43
def get_volume(self): # 44
return self.get_area() * self._height # 45
# 46
def __str__(self): # 47
return f""Cylinder: subclass of {super().__str__()} height={self._height}"" # 48
# 49
# 50
# 51
if __name__ == ""__main__"": # 52
c5 = Cylinder(6.0, 3.0) # 53
print(f""Cylinder: radius={c5.radius} height={c5.height} base area={c5.get_area()} volume={c5.get_volume()}"") # 54"
60,Date,OOP_prepared,"[45, 5, 6, 7, 46, 33, 34, 35, 40, 41]","from datetime import datetime # 1
# 2
class Date: # 3
def __init__(self, day, month, year): # 4
self.day = day # 5
self.month = month # 6
self.year = year # 7
# 8
def get_day(self): # 9
return self.day # 10
# 11
def set_day(self, day): # 12
self.day = day # 13
# 14
def get_month(self): # 15
return self.month # 16
# 17
def set_month(self, month): # 18
self.month = month # 19
# 20
def get_year(self): # 21
return self.year # 22
# 23
def set_year(self, year): # 24
self.year = year # 25
# 26
def set_date(self, day, month, year): # 27
self.day = day # 28
self.month = month # 29
self.year = year # 30
# 31
def __str__(self): # 32
date_string = f""{self.year}-{self.month}-{self.day}"" # 33
try: # 34
date = datetime.strptime(date_string, ""%Y-%m-%d"") # 35
except ValueError as ex: # 36
print(f""Error parsing date: {ex}"") # 37
return """" # 38
# 39
new_string = date.strftime(""%d/%m/%Y"") # 40
return new_string # 41
# 42
# 43
if __name__ == ""__main__"": # 44
d1 = Date(15, 8, 2021) # 45
print(d1) # 46"
61,Date,OOP_prepared,"[51, 47, 5, 6, 7, 48, 33, 34, 35, 40, 41]","from datetime import datetime # 1
# 2
class Date: # 3
def __init__(self, day, month, year): # 4
self.day = day # 5
self.month = month # 6
self.year = year # 7
# 8
def get_day(self): # 9
return self.day # 10
# 11
def set_day(self, day): # 12
self.day = day # 13
# 14
def get_month(self): # 15
return self.month # 16
# 17
def set_month(self, month): # 18
self.month = month # 19
# 20
def get_year(self): # 21
return self.year # 22
# 23
def set_year(self, year): # 24
self.year = year # 25
# 26
def set_date(self, day, month, year): # 27
self.day = day # 28
self.month = month # 29
self.year = year # 30
# 31
def __str__(self): # 32
date_string = f""{self.year}-{self.month}-{self.day}"" # 33
try: # 34
date = datetime.strptime(date_string, ""%Y-%m-%d"") # 35
except ValueError as ex: # 36
print(f""Error parsing date: {ex}"") # 37
return """" # 38
# 39
new_string = date.strftime(""%d/%m/%Y"") # 40
return new_string # 41
# 42
# 43
class TestDate: # 44
@staticmethod # 45
def main(): # 46
d1 = Date(29, 2, 2020) # 47
print(d1) # 48
# 49
if __name__ == ""__main__"": # 50
TestDate.main() # 51"
62,Date,OOP_prepared,"[44, 5, 6, 7, 45, 33, 34, 35, 36, 37, 38]","from datetime import datetime # 1
# 2
class Date: # 3
def __init__(self, day, month, year): # 4
self.day = day # 5
self.month = month # 6
self.year = year # 7
# 8
def get_day(self): # 9
return self.day # 10
# 11
def set_day(self, day): # 12
self.day = day # 13
# 14
def get_month(self): # 15
return self.month # 16
# 17
def set_month(self, month): # 18
self.month = month # 19
# 20
def get_year(self): # 21
return self.year # 22
# 23
def set_year(self, year): # 24
self.year = year # 25
# 26
def set_date(self, day, month, year): # 27
self.day = day # 28
self.month = month # 29
self.year = year # 30
# 31
def __str__(self): # 32
date_string = f""{self.year}-{self.month}-{self.day}"" # 33
try: # 34
date = datetime.strptime(date_string, ""%Y-%m-%d"") # 35
except ValueError as ex: # 36
print(f""Error parsing date: {ex}"") # 37
return """" # 38
# 39
new_string = date.strftime(""%d/%m/%Y"") # 40
return new_string # 41
# 42
if __name__ == ""__main__"": # 43
d2 = Date(29, 2, 2021) # 44
print(d2) # 45"
63,Date,OOP_prepared,"[45, 5, 6, 7, 46, 28, 29, 30, 47, 33, 34, 35, 40, 41]","from datetime import datetime # 1
# 2
class Date: # 3
def __init__(self, day, month, year): # 4
self.day = day # 5
self.month = month # 6
self.year = year # 7
# 8
def get_day(self): # 9
return self.day # 10
# 11
def set_day(self, day): # 12
self.day = day # 13
# 14
def get_month(self): # 15
return self.month # 16
# 17
def set_month(self, month): # 18
self.month = month # 19
# 20
def get_year(self): # 21
return self.year # 22
# 23
def set_year(self, year): # 24
self.year = year # 25
# 26
def set_date(self, day, month, year): # 27
self.day = day # 28
self.month = month # 29
self.year = year # 30
# 31
def __str__(self): # 32
date_string = f""{self.year}-{self.month}-{self.day}"" # 33
try: # 34
date = datetime.strptime(date_string, ""%Y-%m-%d"") # 35
except ValueError as ex: # 36
print(f""Error parsing date: {ex}"") # 37
return """" # 38
# 39
new_string = date.strftime(""%d/%m/%Y"") # 40
return new_string # 41
# 42
# 43
if __name__ == ""__main__"": # 44
d3 = Date(15, 8, 2000) # 45
d3.set_date(1, 1, 1999) # 46
print(d3) # 47"
64,Date,OOP_prepared,"[44, 5, 6, 7, 45, 13, 46, 19, 47, 25, 48, 33, 34, 35, 40, 41]","from datetime import datetime # 1
# 2
class Date: # 3
def __init__(self, day, month, year): # 4
self.day = day # 5
self.month = month # 6
self.year = year # 7
# 8
def get_day(self): # 9
return self.day # 10
# 11
def set_day(self, day): # 12
self.day = day # 13
# 14
def get_month(self): # 15
return self.month # 16
# 17
def set_month(self, month): # 18
self.month = month # 19
# 20
def get_year(self): # 21
return self.year # 22
# 23
def set_year(self, year): # 24
self.year = year # 25
# 26
def set_date(self, day, month, year): # 27
self.day = day # 28
self.month = month # 29
self.year = year # 30
# 31
def __str__(self): # 32
date_string = f""{self.year}-{self.month}-{self.day}"" # 33
try: # 34
date = datetime.strptime(date_string, ""%Y-%m-%d"") # 35
except ValueError as ex: # 36
print(f""Error parsing date: {ex}"") # 37
return """" # 38
# 39
new_string = date.strftime(""%d/%m/%Y"") # 40
return new_string # 41
# 42
if __name__ == ""__main__"": # 43
d4 = Date(31, 12, 1999) # 44
d4.set_day(1) # 45
d4.set_month(1) # 46
d4.set_year(2000) # 47
print(d4) # 48"
65,Employee,OOP_prepared,"[47, 3, 4, 5, 6, 48, 39, 40]","class Employee: # 1
def __init__(self, id=0, first_name="""", last_name="""", salary=0): # 2
self._id = id # 3
self._first_name = first_name # 4
self._last_name = last_name # 5
self._salary = salary # 6
# 7
def get_id(self): # 8
return self._id # 9
# 10
def set_id(self, id): # 11
self._id = id # 12
# 13
def get_first_name(self): # 14
return self._first_name # 15
# 16
def set_first_name(self, first_name): # 17
self._first_name = first_name # 18
# 19
def get_last_name(self): # 20
return self._last_name # 21
# 22
def set_last_name(self, last_name): # 23
self._last_name = last_name # 24
# 25
def get_salary(self): # 26
return self._salary # 27
# 28
def set_salary(self, salary): # 29
self._salary = salary # 30
# 31
def get_name(self): # 32
return f""{self._first_name} {self._last_name}"" # 33
# 34
def get_annual_salary(self): # 35
return self._salary * 12 # 36
# 37
def raise_salary(self, percent): # 38
self._salary += (self._salary * percent) // 100 # 39
return self._salary # 40
# 41
def __str__(self): # 42
return f""Employee[id={self._id}, name={self._first_name} {self._last_name}, salary={self._salary}]"" # 43
# 44
# 45
if __name__ == ""__main__"": # 46
e1 = Employee(1, ""John"", ""Doe"", 3000) # 47
print(e1.raise_salary(5)) # 48"
66,Employee,OOP_prepared,"[47, 3, 4, 5, 6, 48, 33, 49, 36]","class Employee: # 1
def __init__(self, id=0, first_name="""", last_name="""", salary=0): # 2
self._id = id # 3
self._first_name = first_name # 4
self._last_name = last_name # 5
self._salary = salary # 6
# 7
def get_id(self): # 8
return self._id # 9
# 10
def set_id(self, id): # 11
self._id = id # 12
# 13
def get_first_name(self): # 14
return self._first_name # 15
# 16
def set_first_name(self, first_name): # 17
self._first_name = first_name # 18
# 19
def get_last_name(self): # 20
return self._last_name # 21
# 22
def set_last_name(self, last_name): # 23
self._last_name = last_name # 24
# 25
def get_salary(self): # 26
return self._salary # 27
# 28
def set_salary(self, salary): # 29
self._salary = salary # 30
# 31
def get_name(self): # 32
return f""{self._first_name} {self._last_name}"" # 33
# 34
def get_annual_salary(self): # 35
return self._salary * 12 # 36
# 37
def raise_salary(self, percent): # 38
self._salary += (self._salary * percent) // 100 # 39
return self._salary # 40
# 41
def __str__(self): # 42
return f""Employee[id={self._id}, name={self._first_name} {self._last_name}, salary={self._salary}]"" # 43
# 44
# 45
if __name__ == ""__main__"": # 46
e2 = Employee(2, ""Jane"", ""Smith"", 4000) # 47
print(e2.get_name()) # 48
print(e2.get_annual_salary()) # 49"
67,Employee,OOP_prepared,"[47, 3, 4, 5, 6, 48, 39, 40, 49, 43]","class Employee: # 1
def __init__(self, id=0, first_name="""", last_name="""", salary=0): # 2
self._id = id # 3
self._first_name = first_name # 4
self._last_name = last_name # 5
self._salary = salary # 6
# 7
def get_id(self): # 8
return self._id # 9
# 10
def set_id(self, id): # 11
self._id = id # 12
# 13
def get_first_name(self): # 14
return self._first_name # 15
# 16
def set_first_name(self, first_name): # 17
self._first_name = first_name # 18
# 19
def get_last_name(self): # 20
return self._last_name # 21
# 22
def set_last_name(self, last_name): # 23
self._last_name = last_name # 24
# 25
def get_salary(self): # 26
return self._salary # 27
# 28
def set_salary(self, salary): # 29
self._salary = salary # 30
# 31
def get_name(self): # 32
return f""{self._first_name} {self._last_name}"" # 33
# 34
def get_annual_salary(self): # 35
return self._salary * 12 # 36
# 37
def raise_salary(self, percent): # 38
self._salary += (self._salary * percent) // 100 # 39
return self._salary # 40
# 41
def __str__(self): # 42
return f""Employee[id={self._id}, name={self._first_name} {self._last_name}, salary={self._salary}]"" # 43
# 44
# 45
if __name__ == ""__main__"": # 46
e3 = Employee(3, ""Alice"", ""Brown"", 5000) # 47
print(e3.raise_salary(10)) # 48
print(e3) # 49"
68,Employee,OOP_prepared,"[47, 3, 4, 5, 6, 48, 18, 49, 24, 50, 30, 51, 12, 52, 33, 53, 43]","class Employee: # 1
def __init__(self, id=0, first_name="""", last_name="""", salary=0): # 2
self._id = id # 3
self._first_name = first_name # 4
self._last_name = last_name # 5
self._salary = salary # 6
# 7
def get_id(self): # 8
return self._id # 9
# 10
def set_id(self, id): # 11
self._id = id # 12
# 13
def get_first_name(self): # 14
return self._first_name # 15
# 16
def set_first_name(self, first_name): # 17
self._first_name = first_name # 18
# 19
def get_last_name(self): # 20
return self._last_name # 21
# 22
def set_last_name(self, last_name): # 23
self._last_name = last_name # 24
# 25
def get_salary(self): # 26
return self._salary # 27
# 28
def set_salary(self, salary): # 29
self._salary = salary # 30
# 31
def get_name(self): # 32
return f""{self._first_name} {self._last_name}"" # 33
# 34
def get_annual_salary(self): # 35
return self._salary * 12 # 36
# 37
def raise_salary(self, percent): # 38
self._salary += (self._salary * percent) // 100 # 39
return self._salary # 40
# 41
def __str__(self): # 42
return f""Employee[id={self._id}, name={self._first_name} {self._last_name}, salary={self._salary}]"" # 43
# 44
# 45
if __name__ == ""__main__"": # 46
e4 = Employee(4, ""Tom"", ""Wright"", 2500) # 47
e4.set_first_name(""Thomas"") # 48
e4.set_last_name(""Wrightson"") # 49
e4.set_salary(3500) # 50
e4.set_id(44) # 51
print(e4.get_name()) # 52
print(e4) # 53"
69,Employee,OOP_prepared,"[47, 3, 4, 5, 6, 48, 33, 49, 27, 50, 43]","class Employee: # 1
def __init__(self, id=0, first_name="""", last_name="""", salary=0): # 2
self._id = id # 3
self._first_name = first_name # 4
self._last_name = last_name # 5
self._salary = salary # 6
# 7
def get_id(self): # 8
return self._id # 9
# 10
def set_id(self, id): # 11
self._id = id # 12
# 13
def get_first_name(self): # 14
return self._first_name # 15
# 16
def set_first_name(self, first_name): # 17
self._first_name = first_name # 18
# 19
def get_last_name(self): # 20
return self._last_name # 21
# 22
def set_last_name(self, last_name): # 23
self._last_name = last_name # 24
# 25
def get_salary(self): # 26
return self._salary # 27
# 28
def set_salary(self, salary): # 29
self._salary = salary # 30
# 31
def get_name(self): # 32
return f""{self._first_name} {self._last_name}"" # 33
# 34
def get_annual_salary(self): # 35
return self._salary * 12 # 36
# 37
def raise_salary(self, percent): # 38
self._salary += (self._salary * percent) // 100 # 39
return self._salary # 40
# 41
def __str__(self): # 42
return f""Employee[id={self._id}, name={self._first_name} {self._last_name}, salary={self._salary}]"" # 43
# 44
# 45
if __name__ == ""__main__"": # 46
e1 = Employee(1, ""John"", ""Doe"", 3000) # 47
print(e1.get_name()) # 48
print(e1.get_salary()) # 49
print(e1) # 50"
70,GeometricObject,OOP_prepared,"[59, 15, 60, 27, 61, 30, 62, 24]","import math # 1
from abc import ABC, abstractmethod # 2
# 3
class GeometricObject(ABC): # 4
@abstractmethod # 5
def get_area(self): # 6
pass # 7
# 8
@abstractmethod # 9
def get_perimeter(self): # 10
pass # 11
# 12
class Circle(GeometricObject): # 13
def __init__(self, radius=0.0): # 14
self.radius = radius # 15
# 16
def get_radius(self): # 17
return self.radius # 18
# 19
def set_radius(self, radius): # 20
self.radius = radius # 21
# 22
def __str__(self): # 23
return f""Circle[radius={self.radius}]"" # 24
# 25
def get_area(self): # 26
return self.radius * self.radius * math.pi # 27
# 28
def get_perimeter(self): # 29
return self.radius * 2 * math.pi # 30
# 31
class Rectangle(GeometricObject): # 32
def __init__(self, width=0.0, length=0.0): # 33
self.width = width # 34
self.length = length # 35
# 36
def get_width(self): # 37
return self.width # 38
# 39
def set_width(self, width): # 40
self.width = width # 41
# 42
def get_length(self): # 43
return self.length # 44
# 45
def set_length(self, length): # 46
self.length = length # 47
# 48
def __str__(self): # 49
return f""Rectangle[width={self.width}, length={self.length}]"" # 50
# 51
def get_area(self): # 52
return self.width * self.length # 53
# 54
def get_perimeter(self): # 55
return (self.width + self.length) * 2 # 56
# 57
if __name__ == ""__main__"": # 58
c1 = Circle(2.0) # 59
print(c1.get_area()) # 60
print(c1.get_perimeter()) # 61
print(c1) # 62"
71,GeometricObject,OOP_prepared,"[59, 34, 35, 60, 53, 61, 56, 62, 50]","import math # 1
from abc import ABC, abstractmethod # 2
# 3
class GeometricObject(ABC): # 4
@abstractmethod # 5
def get_area(self): # 6
pass # 7
# 8
@abstractmethod # 9
def get_perimeter(self): # 10
pass # 11
# 12
class Circle(GeometricObject): # 13
def __init__(self, radius=0.0): # 14
self.radius = radius # 15
# 16
def get_radius(self): # 17
return self.radius # 18
# 19
def set_radius(self, radius): # 20
self.radius = radius # 21
# 22
def __str__(self): # 23
return f""Circle[radius={self.radius}]"" # 24
# 25
def get_area(self): # 26
return self.radius * self.radius * math.pi # 27
# 28
def get_perimeter(self): # 29
return self.radius * 2 * math.pi # 30
# 31
class Rectangle(GeometricObject): # 32
def __init__(self, width=0.0, length=0.0): # 33
self.width = width # 34
self.length = length # 35
# 36
def get_width(self): # 37
return self.width # 38
# 39
def set_width(self, width): # 40
self.width = width # 41
# 42
def get_length(self): # 43
return self.length # 44
# 45
def set_length(self, length): # 46
self.length = length # 47
# 48
def __str__(self): # 49
return f""Rectangle[width={self.width}, length={self.length}]"" # 50
# 51
def get_area(self): # 52
return self.width * self.length # 53
# 54
def get_perimeter(self): # 55
return (self.width + self.length) * 2 # 56
# 57
if __name__ == ""__main__"": # 58
r1 = Rectangle(3.0, 4.0) # 59
print(r1.get_area()) # 60
print(r1.get_perimeter()) # 61
print(r1) # 62"
72,GeometricObject,OOP_prepared,"[59, 15, 60, 21, 61, 18, 62, 27, 63, 24]","import math # 1
from abc import ABC, abstractmethod # 2
# 3
class GeometricObject(ABC): # 4
@abstractmethod # 5
def get_area(self): # 6
pass # 7
# 8
@abstractmethod # 9
def get_perimeter(self): # 10
pass # 11
# 12
class Circle(GeometricObject): # 13
def __init__(self, radius=0.0): # 14
self.radius = radius # 15
# 16
def get_radius(self): # 17
return self.radius # 18
# 19
def set_radius(self, radius): # 20
self.radius = radius # 21
# 22
def __str__(self): # 23
return f""Circle[radius={self.radius}]"" # 24
# 25
def get_area(self): # 26
return self.radius * self.radius * math.pi # 27
# 28
def get_perimeter(self): # 29
return self.radius * 2 * math.pi # 30
# 31
class Rectangle(GeometricObject): # 32
def __init__(self, width=0.0, length=0.0): # 33
self.width = width # 34
self.length = length # 35
# 36
def get_width(self): # 37
return self.width # 38
# 39
def set_width(self, width): # 40
self.width = width # 41
# 42
def get_length(self): # 43
return self.length # 44
# 45
def set_length(self, length): # 46
self.length = length # 47
# 48
def __str__(self): # 49
return f""Rectangle[width={self.width}, length={self.length}]"" # 50
# 51
def get_area(self): # 52
return self.width * self.length # 53
# 54
def get_perimeter(self): # 55
return (self.width + self.length) * 2 # 56
# 57
if __name__ == ""__main__"": # 58
c2 = Circle() # 59
c2.set_radius(5.5) # 60
print(c2.get_radius()) # 61
print(c2.get_area()) # 62
print(c2) # 63"
73,GeometricObject,OOP_prepared,"[59, 34, 35, 60, 41, 61, 47, 62, 38, 63, 44, 64, 53, 65, 56]","import math # 1
from abc import ABC, abstractmethod # 2
# 3
class GeometricObject(ABC): # 4
@abstractmethod # 5
def get_area(self): # 6
pass # 7
# 8
@abstractmethod # 9
def get_perimeter(self): # 10
pass # 11
# 12
class Circle(GeometricObject): # 13
def __init__(self, radius=0.0): # 14
self.radius = radius # 15
# 16
def get_radius(self): # 17
return self.radius # 18
# 19
def set_radius(self, radius): # 20
self.radius = radius # 21
# 22
def __str__(self): # 23
return f""Circle[radius={self.radius}]"" # 24
# 25
def get_area(self): # 26
return self.radius * self.radius * math.pi # 27
# 28
def get_perimeter(self): # 29
return self.radius * 2 * math.pi # 30
# 31
class Rectangle(GeometricObject): # 32
def __init__(self, width=0.0, length=0.0): # 33
self.width = width # 34
self.length = length # 35
# 36
def get_width(self): # 37
return self.width # 38
# 39
def set_width(self, width): # 40
self.width = width # 41
# 42
def get_length(self): # 43
return self.length # 44
# 45
def set_length(self, length): # 46
self.length = length # 47
# 48
def __str__(self): # 49
return f""Rectangle[width={self.width}, length={self.length}]"" # 50
# 51
def get_area(self): # 52
return self.width * self.length # 53
# 54
def get_perimeter(self): # 55
return (self.width + self.length) * 2 # 56
# 57
if __name__ == ""__main__"": # 58
r2 = Rectangle() # 59
r2.set_width(6.0) # 60
r2.set_length(7.0) # 61
print(r2.get_width()) # 62
print(r2.get_length()) # 63
print(r2.get_area()) # 64
print(r2.get_perimeter()) # 65"
74,GeometricObject,OOP_prepared,"[59, 15, 34, 35, 60, 61, 24, 62, 27, 63, 30, 60, 61, 50, 62, 53, 63, 56, 60]","import math # 1
from abc import ABC, abstractmethod # 2
# 3
class GeometricObject(ABC): # 4
@abstractmethod # 5
def get_area(self): # 6
pass # 7
# 8
@abstractmethod # 9
def get_perimeter(self): # 10
pass # 11
# 12
class Circle(GeometricObject): # 13
def __init__(self, radius=0.0): # 14
self.radius = radius # 15
# 16
def get_radius(self): # 17
return self.radius # 18
# 19
def set_radius(self, radius): # 20
self.radius = radius # 21
# 22
def __str__(self): # 23
return f""Circle[radius={self.radius}]"" # 24
# 25
def get_area(self): # 26
return self.radius * self.radius * math.pi # 27
# 28
def get_perimeter(self): # 29
return self.radius * 2 * math.pi # 30
# 31
class Rectangle(GeometricObject): # 32
def __init__(self, width=0.0, length=0.0): # 33
self.width = width # 34
self.length = length # 35
# 36
def get_width(self): # 37
return self.width # 38
# 39
def set_width(self, width): # 40
self.width = width # 41
# 42
def get_length(self): # 43
return self.length # 44
# 45
def set_length(self, length): # 46
self.length = length # 47
# 48
def __str__(self): # 49
return f""Rectangle[width={self.width}, length={self.length}]"" # 50
# 51
def get_area(self): # 52
return self.width * self.length # 53
# 54
def get_perimeter(self): # 55
return (self.width + self.length) * 2 # 56
# 57
if __name__ == ""__main__"": # 58
shapes = [Circle(2.5), Rectangle(2.0, 3.0)] # 59
for shape in shapes: # 60
print(shape) # 61
print(""Area:"", shape.get_area()) # 62
print(""Perimeter:"", shape.get_perimeter()) # 63"
75,InvoiceItem,OOP_prepared,"[40, 3, 4, 5, 6, 41, 9, 42, 33, 43, 36]","class InvoiceItem: # 1
def __init__(self, id, desc, qty, unit_price): # 2
self.id = id # 3
self.desc = desc # 4
self.qty = qty # 5
self.unit_price = unit_price # 6
# 7
def get_id(self): # 8
return self.id # 9
# 10
def set_id(self, id): # 11
self.id = id # 12
# 13
def get_desc(self): # 14
return self.desc # 15
# 16
def set_desc(self, desc): # 17
self.desc = desc # 18
# 19
def get_qty(self): # 20
return self.qty # 21
# 22
def set_qty(self, qty): # 23
self.qty = qty # 24
# 25
def get_unit_price(self): # 26
return self.unit_price # 27
# 28
def set_unit_price(self, unit_price): # 29
self.unit_price = unit_price # 30
# 31
def get_total(self): # 32
return self.unit_price * self.qty # 33
# 34
def __str__(self): # 35
return f""InvoiceItem[id={self.id}, desc={self.desc}, qty={self.qty}, unit_price={self.unit_price}]"" # 36
# 37
# 38
if __name__ == ""__main__"": # 39
inv1 = InvoiceItem(""A101"", ""Pen"", 100, 0.5) # 40
print(inv1.get_id()) # 41
print(inv1.get_total()) # 42
print(inv1) # 43"
76,InvoiceItem,OOP_prepared,"[40, 3, 4, 5, 6, 41, 24, 42, 21, 43, 33, 44, 36]","class InvoiceItem: # 1
def __init__(self, id, desc, qty, unit_price): # 2
self.id = id # 3
self.desc = desc # 4
self.qty = qty # 5
self.unit_price = unit_price # 6
# 7
def get_id(self): # 8
return self.id # 9
# 10
def set_id(self, id): # 11
self.id = id # 12
# 13
def get_desc(self): # 14
return self.desc # 15
# 16
def set_desc(self, desc): # 17
self.desc = desc # 18
# 19
def get_qty(self): # 20
return self.qty # 21
# 22
def set_qty(self, qty): # 23
self.qty = qty # 24
# 25
def get_unit_price(self): # 26
return self.unit_price # 27
# 28
def set_unit_price(self, unit_price): # 29
self.unit_price = unit_price # 30
# 31
def get_total(self): # 32
return self.unit_price * self.qty # 33
# 34
def __str__(self): # 35
return f""InvoiceItem[id={self.id}, desc={self.desc}, qty={self.qty}, unit_price={self.unit_price}]"" # 36
# 37
# 38
if __name__ == ""__main__"": # 39
inv2 = InvoiceItem(""A102"", ""Pencil"", 200, 0.25) # 40
inv2.set_qty(250) # 41
print(inv2.get_qty()) # 42
print(inv2.get_total()) # 43
print(inv2) # 44"
